z_bucket,Count,Avg_Return,Median_Return,Volatility,Win_Rate,Sharpe,Drawdown
Muito Barato (<-2.5),4,1.4814973964273976,2.1596003610592107,0.0842812765707329,75.0,17.57801304309909,1.3972161198566648
Barato (-2.5 a -1.5),73,4.215758072198016,3.3210270638221573,0.0790186670578699,71.23287671232876,53.35141904835164,4.136739405140146
Leve Desc (-1.5 a -0.5),210,1.1514792539273544,-0.0288856995677877,0.0543994832362194,49.523809523809526,21.16709873437908,1.097079770691135
Neutro,160,1.7483577537805155,-1.0676594917159663,0.0945391578493438,43.75,18.493476936543008,1.6538185959311718
Leve Premio (0.5 a 1.5),239,4.886922454528123,5.583216692594606,0.087205970984823,61.0655737704918,56.03885081836626,4.7997164835433
Caro (1.5 a 2.5),176,-0.7645376138089349,-1.930567659187432,0.0675625329768888,35.233160621761655,-11.31599969400883,-0.8321001467858238
Muito Caro (>2.5),22,-0.9754894399022506,-0.1111313434020211,0.0769533388470218,27.500000000000004,-12.676375604248753,-1.0524427787492723
Muito Barato (<-2.5),13,4.952664584626061,0.7023208805811532,0.1141491579136593,61.53846153846154,43.38765727018787,4.8385154267124015
Barato (-2.5 a -1.5),67,8.364229543399615,7.776561525683023,0.1005659459481661,77.61194029850746,83.17158836788683,8.26366359745145
Leve Desc (-1.5 a -0.5),130,5.636045140532589,5.930972157805847,0.0769947990922589,75.38461538461539,73.20033474701158,5.55905034144033
Neutro,129,1.8431600408976476,0.8688839671263882,0.0775058347538362,55.03875968992248,23.780919500715395,1.7656542061438114
Leve Premio (0.5 a 1.5),273,4.117520293570974,3.307880386992545,0.0906055324481443,57.75577557755776,45.44446831084029,4.026914761122829
Caro (1.5 a 2.5),228,2.564315922835007,2.80355113135502,0.075464427084367,55.88235294117647,33.9804592432368,2.48885149575064
Muito Caro (>2.5),13,-5.477240170488402,-7.314154861793831,0.0565810070507682,23.07692307692308,-96.80350985570746,-5.533821177539171
Muito Barato (<-2.5),15,10.611497335324044,9.122206799107024,0.1774788128815338,73.33333333333333,59.79022004512135,10.43401852244251
Barato (-2.5 a -1.5),157,-4.168075877149743,-2.271213904000513,0.1344502033381725,44.5859872611465,-31.00088912223662,-4.302526080487915
Leve Desc (-1.5 a -0.5),344,-3.64363061729276,-3.418471204465612,0.1203664826493878,33.85826771653544,-30.27113949682364,-3.7639970999421477
Neutro,171,-2.719460796235975,-7.515340842459828,0.14076039325521,33.90804597701149,-19.319786724278224,-2.860221189491185
Leve Premio (0.5 a 1.5),129,-8.129345840267009,-10.968816165097728,0.1396294204249743,30.23255813953488,-58.22086604172509,-8.268975260691983
Caro (1.5 a 2.5),54,-5.913584259125207,-6.519603349001512,0.1199727331777479,29.629629629629623,-49.29106850531407,-6.033556992302954
Muito Caro (>2.5),14,-6.730957351544335,-8.71944344419603,0.0756993271907841,14.285714285714285,-88.91700246771524,-6.806656678735119
Muito Barato (<-2.5),4,12.751772456282644,19.48479667417481,0.1809088111855955,75.0,70.48729303026168,12.570863645097049
Barato (-2.5 a -1.5),147,2.342356691607877,-3.3547453393051208,0.2078431178819149,38.095238095238095,11.269830361517409,2.134513573725962
Leve Desc (-1.5 a -0.5),458,-1.07234697702192,-4.824622556346614,0.179614272019429,32.97180043383948,-5.970277077623578,-1.251961249041349
Neutro,147,3.0381964305631994,-2.658954362768029,0.2008780194223688,39.64497041420118,15.124583686035173,2.8373184111408305
Leve Premio (0.5 a 1.5),72,-13.40518949436134,-15.65540320900553,0.1381998940214304,12.048192771084338,-96.99855048574835,-13.54338938838277
Caro (1.5 a 2.5),32,-1.5948994754490582,-1.7658338383432282,0.121095100380459,38.88888888888889,-13.170635783508462,-1.7159945758295172
Muito Caro (>2.5),24,-1.1854038736994503,1.699387898617044,0.070975439232361,54.16666666666666,-16.70160649681986,-1.2563793129318113
Muito Barato (<-2.5),19,-8.045694254733048,-5.226499568200271,0.1270429596625266,31.57894736842105,-63.33050027152159,-8.172737214395575
Barato (-2.5 a -1.5),99,-3.7361168091368913,-6.185569121927337,0.2380083227448808,37.0,-15.697420789121665,-3.974125131881772
