z_bucket,Count,Avg_Return,Median_Return,Volatility,Win_Rate
Caro (1.5 a 2.5),213,2.19102615338559,1.7373320953364413,0.0740300311417429,56.81818181818182
Muito Caro (>2.5),39,3.2652668425912363,1.9858236437622745,0.0550312938373015,69.04761904761905
Muito Barato (<-2.5),4,2.215703816652104,-0.2662772072000996,0.0610686658220267,50.0
Barato (-2.5 a -1.5),20,2.773569597630891,4.926024716014799,0.0667053415306395,70.0
Leve Desc (-1.5 a -0.5),44,6.914163956509395,6.686431801457193,0.0633658444772728,88.63636363636364
Neutro,116,3.2841267192722143,2.797802067299626,0.0764449801561203,70.6896551724138
Leve Premio (0.5 a 1.5),288,1.910177681314156,2.2456105460260445,0.070134149080647,61.458333333333336
Caro (1.5 a 2.5),394,1.97729990319011,1.8850384442382293,0.0651906029905112,61.13861386138614
Muito Caro (>2.5),48,-1.030615864472798,-1.4513553663225154,0.0516444760278506,41.66666666666667
Muito Barato (<-2.5),22,-4.461813392136696,-3.99676991324619,0.0742807489708662,22.727272727272727
Barato (-2.5 a -1.5),121,0.0323022511093595,0.234732805744442,0.0969042075740427,50.413223140495866
Leve Desc (-1.5 a -0.5),188,-1.0246548635721455,-1.7451576474228905,0.1066844591840611,42.02127659574468
Neutro,123,-3.355957671983977,-3.324465198495463,0.070596791512688,29.268292682926827
Leve Premio (0.5 a 1.5),242,4.271547227736892,3.993966111755976,0.0911948760394285,63.63636363636363
Caro (1.5 a 2.5),205,2.43178687858237,1.5827368268513942,0.0728065868888968,53.301886792452834
Muito Caro (>2.5),13,-0.7987245174532155,-2.31053610953047,0.0670210001377206,18.75
Muito Barato (<-2.5),12,-1.6969451875500707,-0.8390561831652432,0.036985023525489,33.33333333333333
Barato (-2.5 a -1.5),55,0.5181822032883351,-0.0255839509734512,0.0345689831508715,49.09090909090909
Leve Desc (-1.5 a -0.5),140,0.1658559499683813,-0.1885788789736053,0.0385212305494406,47.85714285714286
Neutro,185,0.5735066620586057,0.2079045617218389,0.0377002172941228,53.51351351351351
