ticker,open,high,low,close,volume,FDI_30,Entropy_20,Hurst_100,LZC_50,FDI_n,Entropy_n,LZC_n,Hurst_n,regime_score,regime_delta,regime_accel,regime_state,is_transition,transition_type,prob_toxic,prob_chop,prob_neutral,prob_trend,prob_clean_trend,regime_most_likely,regime_confidence
MRVE3.SA,8.390000343322754,8.550000190734863,8.220000267028809,8.220000267028809,7790200.0,1.4078103734588827,2.4211274733371866,0.7532913337284433,3.160559466273846,0.7699227262641257,0.6665237182338888,0.5454545458206274,0.9481935815577596,72.36101002044187,2.4673855479378375,1.6426997323673334,trend,False,stable,2.838029271600642e-09,0.00010023892817632017,0.06484522931012927,0.7683192578937077,0.16673527102995733,trend,0.7683192578937077
MULT3.SA,28.809999465942383,29.270000457763672,28.790000915527344,28.790000915527344,3330000.0,1.4838143707321056,1.9833830982290137,0.5860491234283379,3.160559466273846,0.5969122289954818,0.9999999999999998,0.5882352943322293,0.49212540911068636,67.45575741038391,3.373981881437942,8.648845744975844,trend,False,stable,5.3611755320501976e-08,0.0007099287144461754,0.17218349953742904,0.7648748670608821,0.06223165107548739,trend,0.7648748670608821
RDOR3.SA,44.0099983215332,44.81999969482422,43.70000076293945,44.27000045776367,3220700.0,1.5708248578915929,2.5638651219508537,0.6429174625927926,2.596173847296373,0.13035692613475436,0.4229748047320233,0.6875000001730313,0.48304783786993416,41.333534664067685,0.4943472057413345,6.852387641731724,neutral,False,stable,0.005966976972925532,0.42536488872431266,0.5553809613344225,0.013281355742782176,5.817225557207264e-06,neutral,0.5553809613344225
ITSA4.SA,11.600000381469727,11.779999732971191,11.579999923706055,11.699999809265137,27026600.0,1.4357126019872004,1.9464393446710155,0.5873973390822282,3.6120679614558235,0.6324435006671648,1.0,0.15789473723475644,0.4600563649669518,57.121800750222896,1.8921449918495625,3.1493178701459783,neutral,False,stable,1.2137898783105596e-05,0.020347082989947834,0.6247163518251524,0.3513060776880908,0.003618349598025868,neutral,0.6247163518251524
PRIO3.SA,39.40999984741211,39.529998779296875,38.59000015258789,38.93000030517578,6171000.0,1.4555632540539665,2.6282129458410015,0.71191307829333,2.4832967235008785,0.7019469421375746,0.42714494731938013,0.8000000000885921,0.7855760199278813,67.44855234788416,-2.5436295274360816,-7.410721384046738,trend,False,stable,5.3835369428773624e-08,0.0007118632768528417,0.17240408566041202,0.7647519449306484,0.062132052296717345,trend,0.7647519449306484
RAIZ4.SA,0.8500000238418579,0.8600000143051147,0.8399999737739563,0.8600000143051147,10236700.0,1.5086394773384004,2.6219280948873624,0.6368872603182135,2.596173847296373,0.3897996956334948,0.4801016724373729,0.6800000001133977,0.7498120565873904,55.69277381452192,0.5457808805868183,0.13938709655659665,neutral,False,stable,2.3422153635942923e-05,0.029502700307150718,0.6806420595413153,0.28760595193039196,0.002225866067505989,neutral,0.6806420595413153
RECV3.SA,10.770000457763672,10.84000015258789,10.609999656677246,10.630000114440918,2281000.0,1.4131595385241644,3.1086949695628423,0.6527625017869504,3.3863137138648347,0.870052917431684,0.08942732975647971,0.4705882355700093,0.7496875195399869,55.09572704691248,-10.341270301489395,-11.10191162043602,neutral,False,stable,3.063150480069258e-05,0.0342408432420455,0.7010397483276539,0.26288324470646474,0.0018055322190352193,neutral,0.7010397483276539
LREN3.SA,13.949999809265137,14.34000015258789,13.9399995803833,14.079999923706055,14374900.0,1.5334659376103643,2.546439344671015,0.6250168494106854,3.3863137138648347,0.23732193768486254,0.5992896606234434,0.3125000003806684,0.6676928166308999,43.26825598826667,1.199192623699325,2.0560006708585945,neutral,False,stable,0.0031757794202431134,0.33335376604214384,0.6408884931956059,0.022567406653753078,1.4554688254252625e-05,neutral,0.6408884931956059
RAIL3.SA,15.550000190734863,16.010000228881836,15.529999732971191,15.739999771118164,4053300.0,1.5412769332989917,2.3261207468426806,0.5381239347644592,3.3863137138648347,0.32051165870653886,0.7383637403295461,0.20000000047249034,0.36442403780004945,40.36292403724807,-2.7032260284441207,-6.941683041299882,neutral,False,stable,0.008059279187952132,0.4731483280042066,0.5087688240405599,0.010019954393435731,3.614373845548736e-06,neutral,0.5087688240405599
SMFT3.SA,23.8700008392334,24.350000381469727,23.649999618530273,24.1299991607666,4125700.0,1.547305796906004,2.4477309221191605,0.5067780270222082,3.27343659006934,0.37590283975011607,0.7987084227531465,0.3571428575496568,0.28881548304770865,45.94967686102773,2.6996759550700986,4.075823462360596,neutral,False,stable,0.0012409145244110964,0.22269074153161003,0.7319552453649893,0.04406451209450151,4.858648448790542e-05,neutral,0.7319552453649893
