ticker,regime,return,win,reason,days_held,hurst_entrada,entropy_entrada,halflife_entrada,sinal_tipo,phase,window
AZUL4.SA,BEAR_VOLATILE,-0.08555706222385132,0,HARD_STOP,2,0.5,0.5,1000.0,PRICE,TRAIN,2021-12
AZUL4.SA,BEAR_VOLATILE,0.10121219476266105,1,BEAR_OPTIMIZED,3,0.5,0.8532742688636745,1000.0,PRICE,TRAIN,2021-12
AZUL4.SA,BULL_VOLATILE,0.047413774795079446,1,SIGNAL,7,0.5,0.9238675873093403,1000.0,PRICE,TRAIN,2021-12
AZUL4.SA,BEAR_CALM,-0.0012,0,END_CLOSED,0,0.5,-0.7783222085715483,34.30961849152067,PRICE,TRAIN,2021-12
AZUL4.SA,BEAR_VOLATILE,-0.052208338031942046,0,HARD_STOP,1,0.5,-0.2037168165725077,15.072920272878,PRICE,TEST,2021-12
AZUL4.SA,BEAR_VOLATILE,-0.06378504001572075,0,HARD_STOP,7,0.5,1.1192104103215932,1000.0,PRICE,TEST,2021-12
BBDC3.SA,SIDEWAYS_CALM,-0.040734710476786916,0,TIME_STOP,11,0.5,0.5,1000.0,PRICE,TRAIN,2021-12
BBDC3.SA,SIDEWAYS_VOLATILE,0.07361072044191816,1,SIGNAL,28,0.5,0.5,1000.0,PRICE,TRAIN,2021-12
BBDC3.SA,BEAR_VOLATILE,-0.032850392260000326,0,STOP_TECNICO,1,0.5,-2.402164033598307,8.813365293081837,PRICE,TRAIN,2021-12
BBDC3.SA,BEAR_VOLATILE,0.002415454346232339,1,STOP_TECNICO,1,0.5,-2.162362272609024,34.30961849152067,PRICE,TRAIN,2021-12
BBDC3.SA,BEAR_VOLATILE,-0.00981141339155358,0,TIME_STOP,14,0.5,-1.968426559474222,34.30961849152067,PRICE,TRAIN,2021-12
BBDC3.SA,BEAR_CALM,-0.00148374308959489,0,TIME_STOP,22,0.5,0.1887699009821321,34.30961849152067,PRICE,TEST,2021-12
BBSE3.SA,SIDEWAYS_CALM,-0.035780587613276425,0,TIME_STOP,11,0.5,0.5,1000.0,PRICE,TRAIN,2021-12
