ticker,regime,return,win,reason,days_held,date_entry,date_exit,hurst_entrada,entropy_entrada,halflife_entrada,sinal_tipo,phase,window
BEEF3.SA,BEAR_CALM,-0.07896049974315314,0,HARD_STOP,8,2024-10-01,2024-10-09,0.9884086879025361,0.8134127301012495,20.585883504493193,PRICE,TRAIN,2024-05-08_2024-11-08
BEEF3.SA,BEAR_VOLATILE,-0.01220916419804998,0,STOP_TECNICO,22,2024-10-17,2024-11-08,0.7317317314986828,0.3639535855387561,1000.0,PRICE,TRAIN,2024-05-08_2024-11-08
BRAP4.SA,BEAR_CALM,0.08536384010611173,1,BEAR_OPTIMIZED,13,2024-09-13,2024-09-26,-0.0732464742540112,0.07113675918951667,4.687762508347569,PRICE,TRAIN,2024-05-08_2024-11-08
BRAP4.SA,SIDEWAYS_VOLATILE,0.05333597889933093,1,SIGNAL,18,2024-10-17,2024-11-04,-0.3520726266025038,-1.2728798236018122,5.932525012434101,PRICE,TRAIN,2024-05-08_2024-11-08
BRKM5.SA,BEAR_CALM,-0.05224403552492198,0,HARD_STOP,6,2024-11-01,2024-11-07,0.08102858915471628,-1.0022036508787944,7.952689057464937,PRICE,TRAIN,2024-05-08_2024-11-08
COGN3.SA,BEAR_CALM,-0.022628517705697425,0,TIME_STOP,11,2024-08-29,2024-09-09,-0.03631318025978595,-0.3253077516235132,11.616774941617274,PRICE,TRAIN,2024-05-08_2024-11-08
COGN3.SA,BEAR_CALM,-0.05423038173252228,0,HARD_STOP,5,2024-09-20,2024-09-25,0.12914628106246742,-0.9935417850980247,15.329174112529078,PRICE,TRAIN,2024-05-08_2024-11-08
COGN3.SA,BEAR_CALM,0.06966615463729284,1,END_CLOSED,37,2024-10-02,2024-11-08,-0.7739929891474001,-0.5028336798689982,9.01862733992313,PRICE,TRAIN,2024-05-08_2024-11-08
CSAN3.SA,BEAR_CALM,-0.047150167100969774,0,TIME_STOP,11,2024-09-12,2024-09-23,0.36017103714407867,-0.8652182276160549,4.70782968502097,PRICE,TRAIN,2024-05-08_2024-11-08
CSAN3.SA,BEAR_CALM,-0.06233210714088291,0,HARD_STOP,5,2024-10-04,2024-10-09,0.4113356479086107,0.02292991842565147,3.996351488387598,PRICE,TRAIN,2024-05-08_2024-11-08
CSAN3.SA,BEAR_VOLATILE,-0.0036876190382803195,0,TIME_STOP,14,2024-10-16,2024-10-30,-0.10347910860967277,0.6400735556296621,7.164078692877987,PRICE,TRAIN,2024-05-08_2024-11-08
CSAN3.SA,BEAR_CALM,-0.03514038493390361,0,END_CLOSED,4,2024-11-04,2024-11-08,-1.1638501284898044,-0.642361997023376,11.098295208327247,PRICE,TRAIN,2024-05-08_2024-11-08
CSNA3.SA,BEAR_CALM,-0.06590585660236817,0,HARD_STOP,7,2024-09-13,2024-09-20,-1.4689065873917857,-0.3589413892652713,8.676204519557858,PRICE,TRAIN,2024-05-08_2024-11-08
CSNA3.SA,BEAR_VOLATILE,-0.002913869985385141,0,TIME_STOP,14,2024-10-18,2024-11-01,-0.41744908408313885,-1.4579079378875295,3.0819155228338375,PRICE,TRAIN,2024-05-08_2024-11-08
CSNA3.SA,BEAR_CALM,-0.015461729525599897,0,END_CLOSED,2,2024-11-06,2024-11-08,-1.3533589626144804,0.8964696818659104,2.850611577473445,PRICE,TRAIN,2024-05-08_2024-11-08
CVCB3.SA,BEAR_CALM,-0.053556034340015234,0,HARD_STOP,4,2024-09-05,2024-09-09,0.14455161015375892,-0.2126634597251827,2.4944596824256857,PRICE,TRAIN,2024-05-08_2024-11-08
CVCB3.SA,BEAR_CALM,-0.0845333138546909,0,HARD_STOP,4,2024-09-16,2024-09-20,-0.28401607174553073,-0.956220110494091,2.357776059823518,PRICE,TRAIN,2024-05-08_2024-11-08
CVCB3.SA,BEAR_CALM,-0.012069554654186486,0,TIME_STOP,12,2024-09-25,2024-10-07,0.13491897930219446,-2.304559981825598,2.5833071634135414,PRICE,TRAIN,2024-05-08_2024-11-08
ECOR3.SA,BEAR_VOLATILE,-0.004171771508570864,0,STOP_TECNICO,23,2024-10-09,2024-11-01,0.23774085177321713,-0.2292938802873978,6.700201235803003,PRICE,TRAIN,2024-05-08_2024-11-08
ECOR3.SA,BEAR_CALM,-0.0012,0,END_CLOSED,0,2024-11-08,2024-11-08,-1.565517200464725,-0.05443625337779712,4.356162318342839,PRICE,TRAIN,2024-05-08_2024-11-08
ELET3.SA,BEAR_CALM,-0.051200000000000044,0,HARD_STOP,3,2024-11-05,2024-11-08,-1.2119747508116574,0.10399335932190212,23.454467800763393,PRICE,TRAIN,2024-05-08_2024-11-08
ENGI11.SA,BEAR_CALM,-0.051200000000000044,0,HARD_STOP,11,2024-10-28,2024-11-08,0.25022529749385225,0.5700823172137737,16.486881611233045,PRICE,TRAIN,2024-05-08_2024-11-08
EZTC3.SA,BEAR_CALM,-0.02952856994195454,0,TIME_STOP,11,2024-08-29,2024-09-09,-1.4592545037443645,0.3719342352992657,4.506137805181948,PRICE,TRAIN,2024-05-08_2024-11-08
EZTC3.SA,BEAR_CALM,-0.004914827139392529,0,TIME_STOP,32,2024-09-20,2024-10-22,-1.0920188494772252,-4.125198901519726,2.496044795539827,PRICE,TRAIN,2024-05-08_2024-11-08
EZTC3.SA,BEAR_CALM,0.14239728181830844,1,BEAR_OPTIMIZED,7,2024-10-28,2024-11-04,-1.2991542329950843,-0.5221371538504086,1.9944891861014131,PRICE,TRAIN,2024-05-08_2024-11-08
FLRY3.SA,BEAR_CALM,-0.06520550766258296,0,HARD_STOP,3,2024-11-05,2024-11-08,-0.13720321500686092,-0.19870755379342833,34.30961849152067,PRICE,TRAIN,2024-05-08_2024-11-08
GGBR4.SA,SIDEWAYS_CALM,0.04051355471509841,1,SIGNAL,1,2024-09-23,2024-09-24,-0.3638764660506456,0.6278637316734008,3.719328100746284,PRICE,TRAIN,2024-05-08_2024-11-08
HAPV3.SA,BEAR_CALM,-0.051200000000000044,0,HARD_STOP,3,2024-11-04,2024-11-07,-0.989400240898254,-0.616099814380072,1000.0,PRICE,TRAIN,2024-05-08_2024-11-08
HYPE3.SA,BEAR_CALM,-0.013385902268371795,0,TIME_STOP,21,2024-09-26,2024-10-17,-0.3327231580525335,0.6937519322251207,10.727270014964938,PRICE,TRAIN,2024-05-08_2024-11-08
HYPE3.SA,BEAR_CALM,-0.08822298763079853,0,HARD_STOP,3,2024-10-25,2024-10-28,0.22923239148959038,-1.006605254277609,11.712823639638893,PRICE,TRAIN,2024-05-08_2024-11-08
IGTI11.SA,BEAR_CALM,-0.0159058353814834,0,END_CLOSED,7,2024-11-01,2024-11-08,0.3953111062351858,-0.2935939810194825,14.233677703615335,PRICE,TRAIN,2024-05-08_2024-11-08
LWSA3.SA,BEAR_CALM,0.00880000000000001,1,STOP_TECNICO,15,2024-10-09,2024-10-24,-0.5075498616120787,0.6611734970830189,5.2417533980321,PRICE,TRAIN,2024-05-08_2024-11-08
LWSA3.SA,BEAR_CALM,-0.05586968857475407,0,HARD_STOP,3,2024-10-28,2024-10-31,0.338076872963829,0.4749522969879681,5.201918039643604,PRICE,TRAIN,2024-05-08_2024-11-08
LWSA3.SA,BEAR_CALM,-0.05406331645053677,0,HARD_STOP,3,2024-11-05,2024-11-08,-0.12927373352906069,-0.2782056370870347,4.578439902777918,PRICE,TRAIN,2024-05-08_2024-11-08
MGLU3.SA,BEAR_VOLATILE,-0.010940274583120434,0,TIME_STOP,14,2024-10-09,2024-10-23,0.42382941363030163,-0.31384319698742913,27.281978724657943,PRICE,TRAIN,2024-05-08_2024-11-08
MGLU3.SA,BEAR_CALM,0.08232144394440541,1,END_CLOSED,7,2024-11-01,2024-11-08,-0.22882686016023737,0.558162839731149,34.30961849152067,PRICE,TRAIN,2024-05-08_2024-11-08
MRVE3.SA,SIDEWAYS_CALM,-0.006605400180747088,0,TIME_STOP,21,2024-09-20,2024-10-11,-1.4448552443636704,0.5522265432357032,7.224037805786514,PRICE,TRAIN,2024-05-08_2024-11-08
MRVE3.SA,SIDEWAYS_CALM,-0.051200000000000044,0,HARD_STOP,11,2024-10-28,2024-11-08,-1.6532946219454117,-0.22277305491884408,3.2924163690039445,PRICE,TRAIN,2024-05-08_2024-11-08
PCAR3.SA,BEAR_CALM,-0.05852486010942195,0,HARD_STOP,5,2024-08-29,2024-09-03,-0.2709778328096268,0.09884849515036465,4.4472302569916105,PRICE,TRAIN,2024-05-08_2024-11-08
PCAR3.SA,BEAR_CALM,-0.051200000000000044,0,HARD_STOP,11,2024-09-09,2024-09-20,0.21091953996749493,0.19936404400514543,4.095520252969402,PRICE,TRAIN,2024-05-08_2024-11-08
PCAR3.SA,BEAR_CALM,0.03049019553094432,1,END_CLOSED,44,2024-09-25,2024-11-08,-1.2893835125489523,-1.039899940309747,3.2190673817491784,PRICE,TRAIN,2024-05-08_2024-11-08
PRIO3.SA,BEAR_CALM,-0.0012,0,END_CLOSED,0,2024-11-08,2024-11-08,-0.013424449147178412,-0.6319709211609328,9.829455340882683,PRICE,TRAIN,2024-05-08_2024-11-08
RADL3.SA,BEAR_VOLATILE,-0.007300084079249446,0,TIME_STOP,15,2024-10-10,2024-10-25,-0.7583030035088852,-0.8653293034357163,20.031009750137244,PRICE,TRAIN,2024-05-08_2024-11-08
RAIL3.SA,BEAR_VOLATILE,-0.03946791589560208,0,TIME_STOP,13,2024-10-01,2024-10-14,0.26234725380571955,0.3406160344866354,34.30961849152067,PRICE,TRAIN,2024-05-08_2024-11-08
RAIL3.SA,BEAR_CALM,0.00880000000000001,1,STOP_TECNICO,18,2024-10-21,2024-11-08,-0.008986220982002496,0.6682231880823974,34.30961849152067,PRICE,TRAIN,2024-05-08_2024-11-08
RAIZ4.SA,BEAR_CALM,-0.07680138217227175,0,HARD_STOP,3,2024-11-05,2024-11-08,-0.18406408302761484,-1.0095393973381377,8.095809567679595,PRICE,TRAIN,2024-05-08_2024-11-08
RECV3.SA,BEAR_CALM,-0.009060715212902325,0,TIME_STOP,13,2024-09-26,2024-10-09,1.7277196547091156,-0.16807097681734331,1000.0,PRICE,TRAIN,2024-05-08_2024-11-08
RECV3.SA,BEAR_CALM,-0.03834283254431738,0,TIME_STOP,11,2024-10-17,2024-10-28,0.509337217825643,0.8276408799144194,34.30961849152067,PRICE,TRAIN,2024-05-08_2024-11-08
RECV3.SA,BEAR_CALM,0.02320442790663444,1,END_CLOSED,4,2024-11-04,2024-11-08,0.3817551463446052,0.8031637024259556,23.09125659779749,PRICE,TRAIN,2024-05-08_2024-11-08
RENT3.SA,BEAR_CALM,-0.03618004394435228,0,TIME_STOP,11,2024-09-20,2024-10-01,0.5906838145578797,-1.966618501886176,2.3052555630471483,PRICE,TRAIN,2024-05-08_2024-11-08
RENT3.SA,BEAR_CALM,-0.017134389076199817,0,TIME_STOP,25,2024-10-07,2024-11-01,-0.2555275201063622,-0.6008280492716578,2.0942637995567774,PRICE,TRAIN,2024-05-08_2024-11-08
SANB11.SA,BEAR_CALM,-0.005677563458836542,0,END_CLOSED,7,2024-11-01,2024-11-08,0.4698874189033872,-1.908286988871734,34.30961849152067,PRICE,TRAIN,2024-05-08_2024-11-08
SLCE3.SA,BEAR_CALM,-0.01325520610508215,0,TIME_STOP,11,2024-09-02,2024-09-13,-0.5739002910261877,-0.10144909282349078,7.761413738363932,PRICE,TRAIN,2024-05-08_2024-11-08
SLCE3.SA,SIDEWAYS_VOLATILE,-0.03189925384253691,0,TIME_STOP,11,2024-10-07,2024-10-18,-0.852522539292324,-1.1041789743109687,6.451849585671173,PRICE,TRAIN,2024-05-08_2024-11-08
SLCE3.SA,BEAR_CALM,-0.0012,0,END_CLOSED,0,2024-11-08,2024-11-08,-1.2522708145718762,0.69717239178015,3.1935586874899933,PRICE,TRAIN,2024-05-08_2024-11-08
TOTS3.SA,BEAR_CALM,0.0445306224710019,1,BEAR_OPTIMIZED,24,2024-10-04,2024-10-28,-0.5034388517348715,0.25882751494938067,7.130723127469453,PRICE,TRAIN,2024-05-08_2024-11-08
USIM5.SA,BEAR_CALM,-0.019563883285543503,0,TIME_STOP,14,2024-09-06,2024-09-20,0.3416879024085275,0.44047139552577286,17.599379163016646,PRICE,TRAIN,2024-05-08_2024-11-08
USIM5.SA,BEAR_CALM,-0.004511255141196678,0,TIME_STOP,13,2024-09-25,2024-10-08,-0.2936096380729651,0.3624365784935147,10.61827700706316,PRICE,TRAIN,2024-05-08_2024-11-08
USIM5.SA,BEAR_CALM,-0.004389789631156903,0,TIME_STOP,25,2024-10-14,2024-11-08,-0.8783820328495275,0.6064282678234298,2.3157463595539776,PRICE,TRAIN,2024-05-08_2024-11-08
VALE3.SA,BEAR_CALM,-0.01118107868249276,0,TIME_STOP,11,2024-09-12,2024-09-23,-0.6372041138688787,-0.23496689095176648,5.868956410476342,PRICE,TRAIN,2024-05-08_2024-11-08
YDUQ3.SA,BEAR_CALM,0.00880000000000001,1,STOP_TECNICO,9,2024-09-02,2024-09-11,0.02018045085944986,0.3560242968627637,6.690051187587571,PRICE,TRAIN,2024-05-08_2024-11-08
YDUQ3.SA,BEAR_CALM,-0.09822217317624851,0,HARD_STOP,11,2024-09-12,2024-09-23,0.18547623033003757,-0.1493902589771844,5.920143012383273,PRICE,TRAIN,2024-05-08_2024-11-08
YDUQ3.SA,BEAR_VOLATILE,-0.018641724598183494,0,TIME_STOP,21,2024-10-11,2024-11-01,0.2500049729524948,0.2655379363864499,3.125367315496794,PRICE,TRAIN,2024-05-08_2024-11-08
ALOS3.SA,BEAR_VOLATILE,-0.02686677397434669,0,END_CLOSED,8,2024-11-28,2024-12-06,0.6656267770256874,0.4619248096360516,18.405310420836674,PRICE,TRAIN,2024-06-08_2024-12-08
ASAI3.SA,BEAR_VOLATILE,-0.05854275648894427,0,HARD_STOP,1,2024-10-02,2024-10-03,-1.2179144384122342,1.6001343826297225,1000.0,PRICE,TRAIN,2024-06-08_2024-12-08
ASAI3.SA,BEAR_VOLATILE,-0.051200000000000155,0,HARD_STOP,2,2024-10-08,2024-10-10,-0.25803744014770313,0.2905737583159353,1000.0,PRICE,TRAIN,2024-06-08_2024-12-08
ASAI3.SA,BEAR_VOLATILE,0.00880000000000001,1,STOP_TECNICO,23,2024-10-15,2024-11-07,1.696970052285436,1.19818132640685,34.30961849152067,PRICE,TRAIN,2024-06-08_2024-12-08
ASAI3.SA,BEAR_CALM,-0.02569571624379898,0,STOP_TECNICO,7,2024-11-21,2024-11-28,-0.4069183997723021,-0.21284636497425674,13.784474229238723,PRICE,TRAIN,2024-06-08_2024-12-08
ASAI3.SA,BEAR_VOLATILE,-0.04319065335740848,0,END_CLOSED,3,2024-12-03,2024-12-06,-0.9963380030439024,0.16107272372056447,6.951538398602702,PRICE,TRAIN,2024-06-08_2024-12-08
AURE3.SA,BEAR_VOLATILE,-0.0012,0,END_CLOSED,0,2024-12-06,2024-12-06,0.16236586898336727,-0.01456886097363618,10.372830623741876,PRICE,TRAIN,2024-06-08_2024-12-08
AZUL4.SA,BEAR_CALM,-0.07521312745261358,0,HARD_STOP,5,2024-10-17,2024-10-22,-1.7859654982177866,1.483597714220411,9.842065262235677,PRICE,TRAIN,2024-06-08_2024-12-08
AZUL4.SA,BEAR_CALM,-0.09039382293850132,0,HARD_STOP,3,2024-10-29,2024-11-01,0.08334161207959061,-0.1316533220913442,6.904932378475142,PRICE,TRAIN,2024-06-08_2024-12-08
AZUL4.SA,BEAR_CALM,-0.05119999999999993,0,HARD_STOP,1,2024-11-06,2024-11-07,-0.4157594558016733,-1.2592296938326413,5.739087154633891,PRICE,TRAIN,2024-06-08_2024-12-08
AZUL4.SA,BEAR_CALM,-0.05119999999999993,0,HARD_STOP,6,2024-11-12,2024-11-18,-1.4661587567421928,-1.8851844165671348,4.510621410505014,PRICE,TRAIN,2024-06-08_2024-12-08
AZUL4.SA,BEAR_CALM,-0.051200000000000044,0,HARD_STOP,2,2024-11-25,2024-11-27,-1.7531847017261106,-0.6705672248639367,3.940265268964155,PRICE,TRAIN,2024-06-08_2024-12-08
AZUL4.SA,BEAR_CALM,-0.03864495104016665,0,END_CLOSED,4,2024-12-02,2024-12-06,-2.0565349633690735,-0.3539394778709516,4.890049690346066,PRICE,TRAIN,2024-06-08_2024-12-08
B3SA3.SA,BEAR_VOLATILE,-0.006802152873511401,0,TIME_STOP,17,2024-10-01,2024-10-18,1.30259864562519,-1.6323138814919291,13.955999604178258,PRICE,TRAIN,2024-06-08_2024-12-08
B3SA3.SA,BEAR_CALM,-0.011756719453696628,0,TIME_STOP,11,2024-11-01,2024-11-12,1.2275935816305399,-0.9153013137249761,34.30961849152067,PRICE,TRAIN,2024-06-08_2024-12-08
B3SA3.SA,BEAR_CALM,-0.08619995219975743,0,HARD_STOP,10,2024-11-18,2024-11-28,0.7647147746752954,0.46689604678265445,19.567967780579153,PRICE,TRAIN,2024-06-08_2024-12-08
B3SA3.SA,BEAR_VOLATILE,0.04848290088075822,1,END_CLOSED,3,2024-12-03,2024-12-06,0.0024491676282914184,-1.336812454916226,18.4882763078819,PRICE,TRAIN,2024-06-08_2024-12-08
BBDC3.SA,BEAR_VOLATILE,-0.009437053729845511,0,END_CLOSED,8,2024-11-28,2024-12-06,0.12561076901249674,0.5694889598538191,1000.0,PRICE,TRAIN,2024-06-08_2024-12-08
BBDC4.SA,SIDEWAYS_VOLATILE,-0.05300175229397188,0,HARD_STOP,2,2024-11-27,2024-11-29,0.34470403902743635,-0.10155604853561608,34.30961849152067,PRICE,TRAIN,2024-06-08_2024-12-08
BBDC4.SA,BEAR_VOLATILE,-0.010846242124871973,0,END_CLOSED,2,2024-12-04,2024-12-06,0.3019468588218259,0.4156045670164755,1000.0,PRICE,TRAIN,2024-06-08_2024-12-08
BEEF3.SA,BEAR_CALM,-0.07896049974315314,0,HARD_STOP,8,2024-10-01,2024-10-09,0.9884086879025361,0.8134127301012495,20.585883504493193,PRICE,TRAIN,2024-06-08_2024-12-08
BEEF3.SA,BEAR_VOLATILE,-0.01220916419804998,0,STOP_TECNICO,22,2024-10-17,2024-11-08,0.7317317314986828,0.3639535855387561,1000.0,PRICE,TRAIN,2024-06-08_2024-12-08
BEEF3.SA,BEAR_CALM,-0.021019843195327813,0,TIME_STOP,15,2024-11-13,2024-11-28,1.4430496171794944,0.33979666316548507,20.95851887440825,PRICE,TRAIN,2024-06-08_2024-12-08
BEEF3.SA,BEAR_CALM,-0.025952491218445582,0,END_CLOSED,3,2024-12-03,2024-12-06,-2.3583620805844605,0.05350026328794711,11.078009419945234,PRICE,TRAIN,2024-06-08_2024-12-08
BRAP4.SA,SIDEWAYS_VOLATILE,0.05333597889933093,1,SIGNAL,18,2024-10-17,2024-11-04,-0.3520726266025038,-1.2728798236018122,5.932525012434101,PRICE,TRAIN,2024-06-08_2024-12-08
BRAP4.SA,SIDEWAYS_CALM,-0.002859403490467781,0,TIME_STOP,11,2024-11-11,2024-11-22,-0.9146190137388656,-0.05880232669951374,3.160602984751229,PRICE,TRAIN,2024-06-08_2024-12-08
BRAP4.SA,SIDEWAYS_VOLATILE,-0.03224218837073558,0,END_CLOSED,8,2024-11-28,2024-12-06,-0.5266782642966096,0.03348269455278772,3.732524516959444,PRICE,TRAIN,2024-06-08_2024-12-08
BRKM5.SA,BEAR_CALM,-0.05224403552492198,0,HARD_STOP,6,2024-11-01,2024-11-07,0.08102858915471628,-1.0022036508787944,7.952689057464937,PRICE,TRAIN,2024-06-08_2024-12-08
BRKM5.SA,BEAR_CALM,-0.051200000000000044,0,HARD_STOP,7,2024-11-12,2024-11-19,-2.315351421413046,-0.6292796939207804,34.30961849152067,PRICE,TRAIN,2024-06-08_2024-12-08
BRKM5.SA,BEAR_VOLATILE,-0.051200000000000044,0,HARD_STOP,2,2024-11-25,2024-11-27,-2.162214939715056,-0.07910054390836728,34.30961849152067,PRICE,TRAIN,2024-06-08_2024-12-08
BRKM5.SA,BEAR_CALM,-0.05864126187797649,0,HARD_STOP,4,2024-12-02,2024-12-06,-0.5636927772657188,0.6048813219838598,34.30961849152067,PRICE,TRAIN,2024-06-08_2024-12-08
COGN3.SA,BEAR_CALM,0.00880000000000001,1,STOP_TECNICO,57,2024-10-02,2024-11-28,-0.7739929891474001,-0.5028336798689982,9.01862733992313,PRICE,TRAIN,2024-06-08_2024-12-08
COGN3.SA,BEAR_CALM,-0.07096745289689657,0,HARD_STOP,7,2024-11-29,2024-12-06,-2.2062901812464553,0.21740608328738406,1.8138512090004686,PRICE,TRAIN,2024-06-08_2024-12-08
CSAN3.SA,BEAR_CALM,-0.06233210714088291,0,HARD_STOP,5,2024-10-04,2024-10-09,0.4113356479086107,0.02292991842565147,3.996351488387598,PRICE,TRAIN,2024-06-08_2024-12-08
CSAN3.SA,BEAR_VOLATILE,-0.0036876190382803195,0,TIME_STOP,14,2024-10-16,2024-10-30,-0.10347910860967277,0.6400735556296621,7.164078692877987,PRICE,TRAIN,2024-06-08_2024-12-08
CSAN3.SA,BEAR_CALM,-0.051200000000000044,0,HARD_STOP,7,2024-11-04,2024-11-11,-1.1638501284898044,-0.642361997023376,11.098295208327247,PRICE,TRAIN,2024-06-08_2024-12-08
CSAN3.SA,BEAR_CALM,-0.05187877013126609,0,HARD_STOP,3,2024-11-18,2024-11-21,-1.128566570143792,-1.790297434476107,14.460240568622483,PRICE,TRAIN,2024-06-08_2024-12-08
CSAN3.SA,BEAR_VOLATILE,-0.12290754993017652,0,HARD_STOP,2,2024-11-26,2024-11-28,-2.062297358812918,-0.1611303408686826,13.039208591804961,PRICE,TRAIN,2024-06-08_2024-12-08
CSAN3.SA,BEAR_VOLATILE,-0.05552595419005082,0,HARD_STOP,3,2024-12-03,2024-12-06,-2.0831000408200984,-1.6123824806462321,34.30961849152067,PRICE,TRAIN,2024-06-08_2024-12-08
CSNA3.SA,BEAR_VOLATILE,-0.002913869985385141,0,TIME_STOP,14,2024-10-18,2024-11-01,-0.41744908408313885,-1.4579079378875295,3.0819155228338375,PRICE,TRAIN,2024-06-08_2024-12-08
CSNA3.SA,BEAR_CALM,-0.05405240053327156,0,HARD_STOP,5,2024-11-06,2024-11-11,-1.3533589626144804,0.8964696818659104,2.850611577473445,PRICE,TRAIN,2024-06-08_2024-12-08
CSNA3.SA,BEAR_CALM,0.0050771785631059455,1,END_CLOSED,17,2024-11-19,2024-12-06,-0.3812074427118264,-0.4907471237528859,3.10006978832324,PRICE,TRAIN,2024-06-08_2024-12-08
CVCB3.SA,BEAR_CALM,-0.022705355669564907,0,TIME_STOP,11,2024-09-30,2024-10-11,-0.2834970068803065,-2.1812216114367153,2.804398385667766,PRICE,TRAIN,2024-06-08_2024-12-08
CYRE3.SA,BEAR_VOLATILE,0.006408751746879694,1,END_CLOSED,2,2024-12-04,2024-12-06,-0.02508920734042524,-1.6140526331715872,16.892980169998307,PRICE,TRAIN,2024-06-08_2024-12-08
ECOR3.SA,BEAR_VOLATILE,-0.004171771508570864,0,STOP_TECNICO,23,2024-10-09,2024-11-01,0.23774085177321713,-0.2292938802873978,6.700201235803003,PRICE,TRAIN,2024-06-08_2024-12-08
ECOR3.SA,BEAR_CALM,-0.027906189036638128,0,TIME_STOP,13,2024-11-08,2024-11-21,-1.565517200464725,-0.05443625337779712,4.356162318342839,PRICE,TRAIN,2024-06-08_2024-12-08
ECOR3.SA,BEAR_CALM,-0.19910104711889068,0,HARD_STOP,1,2024-11-27,2024-11-28,-1.4977030606617725,-0.3145228323898643,4.002067412214986,PRICE,TRAIN,2024-06-08_2024-12-08
ECOR3.SA,BEAR_VOLATILE,-0.055203784637821184,0,HARD_STOP,3,2024-12-03,2024-12-06,-0.6685050923630231,-2.684904560030737,13.852708650301196,PRICE,TRAIN,2024-06-08_2024-12-08
EGIE3.SA,BEAR_VOLATILE,-0.022933394586195054,0,TIME_STOP,11,2024-11-21,2024-12-02,-0.6120203435979586,-0.5240987655827132,1000.0,PRICE,TRAIN,2024-06-08_2024-12-08
ELET3.SA,BEAR_CALM,-0.051200000000000044,0,HARD_STOP,3,2024-11-05,2024-11-08,-1.2119747508116574,0.10399335932190212,23.454467800763393,PRICE,TRAIN,2024-06-08_2024-12-08
ELET3.SA,BEAR_VOLATILE,-0.009047589533327204,0,TIME_STOP,13,2024-11-14,2024-11-27,-0.1222330073672314,-2.0611927906243546,34.30961849152067,PRICE,TRAIN,2024-06-08_2024-12-08
ELET3.SA,BEAR_CALM,0.05528910061000212,1,END_CLOSED,4,2024-12-02,2024-12-06,-1.0236968130362412,0.05646037448390017,22.71052647707841,PRICE,TRAIN,2024-06-08_2024-12-08
ELET6.SA,BEAR_CALM,0.04078850923146269,1,END_CLOSED,8,2024-11-28,2024-12-06,-1.1450928128541975,1.4861651484630396,34.30961849152067,PRICE,TRAIN,2024-06-08_2024-12-08
ENGI11.SA,BEAR_CALM,-0.051200000000000044,0,HARD_STOP,11,2024-10-28,2024-11-08,0.25022529749385225,0.5700823172137737,16.486881611233045,PRICE,TRAIN,2024-06-08_2024-12-08
ENGI11.SA,BEAR_CALM,-0.01456907996578096,0,TIME_STOP,15,2024-11-13,2024-11-28,0.3423542490291991,0.5519011885855101,29.068327496971705,PRICE,TRAIN,2024-06-08_2024-12-08
ENGI11.SA,BEAR_CALM,-0.01954637903299685,0,END_CLOSED,3,2024-12-03,2024-12-06,-0.8726675897122669,0.5747007567159313,19.004545723118838,PRICE,TRAIN,2024-06-08_2024-12-08
EZTC3.SA,BEAR_CALM,-0.010069166974640796,0,TIME_STOP,22,2024-09-30,2024-10-22,-0.4672159172087681,-4.356916337759728,2.4316187674061442,PRICE,TRAIN,2024-06-08_2024-12-08
EZTC3.SA,BEAR_CALM,0.14239728181830844,1,BEAR_OPTIMIZED,7,2024-10-28,2024-11-04,-1.2991542329950843,-0.5221371538504086,1.9944891861014131,PRICE,TRAIN,2024-06-08_2024-12-08
FLRY3.SA,BEAR_CALM,-0.06520550766258296,0,HARD_STOP,3,2024-11-05,2024-11-08,-0.13720321500686092,-0.19870755379342833,34.30961849152067,PRICE,TRAIN,2024-06-08_2024-12-08
FLRY3.SA,BEAR_VOLATILE,-0.0026367834148757416,0,TIME_STOP,12,2024-11-13,2024-11-25,-0.5355275299675184,-2.0371469550489367,34.30961849152067,PRICE,TRAIN,2024-06-08_2024-12-08
FLRY3.SA,BEAR_VOLATILE,-0.01252923658853957,0,END_CLOSED,4,2024-12-02,2024-12-06,-0.2736468005214218,0.3860605892091921,33.583558749132905,PRICE,TRAIN,2024-06-08_2024-12-08
HAPV3.SA,BEAR_CALM,-0.051200000000000044,0,HARD_STOP,3,2024-11-04,2024-11-07,-0.989400240898254,-0.616099814380072,1000.0,PRICE,TRAIN,2024-06-08_2024-12-08
HAPV3.SA,BEAR_VOLATILE,-0.06464406558698058,0,HARD_STOP,1,2024-11-12,2024-11-13,-2.012536916399654,1.2718518031603847,34.30961849152067,PRICE,TRAIN,2024-06-08_2024-12-08
HAPV3.SA,BEAR_VOLATILE,-0.05845190950839032,0,HARD_STOP,2,2024-12-04,2024-12-06,-1.3652944839276122,0.8349714768400386,1000.0,PRICE,TRAIN,2024-06-08_2024-12-08
HYPE3.SA,BEAR_CALM,-0.08822298763079853,0,HARD_STOP,3,2024-10-25,2024-10-28,0.22923239148959038,-1.006605254277609,11.712823639638893,PRICE,TRAIN,2024-06-08_2024-12-08
HYPE3.SA,BEAR_VOLATILE,-0.051200000000000155,0,HARD_STOP,3,2024-11-26,2024-11-29,0.1607858337514669,-1.4206904050007463,34.30961849152067,PRICE,TRAIN,2024-06-08_2024-12-08
IGTI11.SA,BEAR_CALM,-0.016886314743941443,0,TIME_STOP,11,2024-11-01,2024-11-12,0.3953111062351858,-0.2935939810194825,14.233677703615335,PRICE,TRAIN,2024-06-08_2024-12-08
