Ticker,Preco,Entropy_Atual,Entropy_Media,Entropy_Z,Vol_Diaria_Atual,VolVol_Z,Hurst_Z,Estado
BBAS3.SA,21.59000015258789,2.5659573209491753,2.7591699028888104,-0.5189335045482303,2.258749628891868,0.6537950186400537,0.31854875201776156,NORMAL
B3SA3.SA,14.140000343322754,2.608694969562842,2.7251844681636266,-0.5180182325928562,2.4342468600600995,0.0999128465034931,-0.6889363320925668,NORMAL
CSAN3.SA,6.039999961853027,2.739353872167201,2.849451876442565,-0.45147942169631117,3.411851676223422,-0.14915396450582843,0.4119479437232038,NORMAL
CMIN3.SA,5.420000076293945,2.6638651219508542,2.7496677794728055,-0.44518048803693666,2.2962142189346326,-0.0758494481981365,-0.5234135580528991,NORMAL
FLRY3.SA,14.460000038146973,2.560964047443681,2.719208661566271,-0.3993190525346859,1.9300701241486282,-0.07791329996945993,1.6731749244860707,NORMAL
ENGI11.SA,47.47999954223633,2.8037016960573484,2.867520667819736,-0.3985496325933419,2.0049074702118115,-0.01977801502014163,0.01190326426825513,NORMAL
PETR3.SA,33.25,2.6016094970590276,2.7231857003935267,-0.38557754516060666,1.6126989420034543,-0.47187686787978905,0.5007245100053787,NORMAL
VIVT3.SA,33.5099983215332,2.6638651219508542,2.7505157310398216,-0.3301081171302399,1.818675729930199,-0.9023138562893472,-0.619645086219411,NORMAL
CPFE3.SA,49.040000915527344,2.7841837197791888,2.8432168479292743,-0.29840722434340233,1.4486426538006412,-0.7940749663660829,-0.5931421195385158,NORMAL
EGIE3.SA,30.0,2.7841837197791888,2.8179380833870504,-0.13766832467378357,1.8965485699199265,0.649223009015864,0.4433880578957275,NORMAL
RECV3.SA,11.079999923706055,2.8659573209491747,2.8816036988031932,-0.08446349916436029,2.111522708994473,-0.9481986226252891,1.680294076284416,NORMAL
PRIO3.SA,39.61000061035156,2.8086949695628416,2.8047038399006836,0.018789860846173494,1.6194949099415792,0.02266856082981107,1.541578085591702,NORMAL
CMIG4.SA,11.140000343322754,2.8464393446710154,2.8370092447600403,0.04509175300429549,2.1385099599795403,-0.2053991816039011,0.499719198632746,NORMAL
AZUL4.SA,1.0,2.739353872167201,2.720594135746085,0.10108173310267765,4.693030188399222,-1.0350518249743106,0.44085141174223297,NORMAL
CXSE3.SA,16.299999237060547,2.9282129458410013,2.8908417556558867,0.17259335418018706,1.3507753435371366,0.2749619397544801,-1.501449208443168,NORMAL
